"English language learners","Enrollment","Guidance counselors","instructional_aides_fte","lea_admin_support_staff_fte","lea_administrators_fte","librarian_specialists_fte","librarian_support_staff_fte","number_of_schools","other_staff_fte","school_admin_support_staff_fte","school_administrators_fte","school_counselors_fte","school_psychologists_fte","school_staff_total_fte","spec_ed_students","supervisory_union_number","support_staff_other_fte","support_staff_stu_wo_psych_fte","support_staff_students_fte","teachers_elementary_fte","teachers_kindergarten_fte","teachers_prek_fte","teachers_secondary_fte","teachers_total_fte","teachers_ungraded_fte","migrantYN"
9,743,0,-1,1,1,1,-1,1,0,0,1,0,0,0,149,0,0,0,2,22,3,0,11,36,-2,"No"
8,1684,0,-1,4,1,0,-1,3,0,0,5,0,0,0,313,0,12,0,11,62,1,5,30,98,-2,"No"
0,239,0,-1,0,1,1,-1,3,0,0,1,0,0,0,41,0,3,0,1,8,1,1,12,22,-2,"No"
115,1193,0,-1,1,1,0,-1,3,0,0,4,0,0,0,117,0,4,0,7,53,7,5,29,94,-2,"No"
0,236,0,-1,0,1,1,-1,1,0,0,1,0,0,0,50,0,2,0,0,10,0,0,5,15,-2,"No"
0,587,0,-1,0,1,1,-1,2,0,0,2,0,0,0,65,0,5,0,4,18,3,1,14,36,-2,"No"
0,522,2,-1,0,1,0,-1,1,0,0,1,0,0,0,57,0,3,0,1,0,0,0,35,35,-2,"No"
0,765,0,-1,0,1,2,-1,3,0,0,2,0,0,0,151,0,7,0,1,18,3,0,23,45,-2,"No"
1,915,1,-1,0,1,1,-1,4,0,0,4,0,0,0,110,0,10,0,3,19,3,1,33,57,-2,"No"
0,1261,2,-1,1,1,2,-1,4,0,0,3,0,0,0,212,0,12,0,2,28,4,2,46,80,-2,"No"
1,1717,1,-1,1,0,1,-1,6,0,0,6,0,0,0,278,0,14,0,6,46,8,2,56,112,-2,"No"
0,594,0,-1,0,1,1,-1,2,0,0,2,0,0,0,83,0,4,0,2,17,3,2,14,36,-2,"No"
0,143,0,-1,0,0,0,-1,1,0,0,0,0,0,0,27,0,1,0,0,7,1,0,3,11,-2,"No"
10,2233,0,-1,3,1,4,-1,5,0,8,5,0,0,0,300,0,13,0,18,69,10,5,35,119,-2,"No"
0,427,0,-1,0,1,0,-1,1,0,0,1,0,0,0,93,0,5,0,2,17,2,0,3,22,-2,"No"
3,677,0,-1,0,1,1,-1,2,0,0,2,0,0,0,113,0,9,0,1,20,2,2,12,36,-2,"No"
162,1578,0,-1,1,3,4,-1,4,0,1,4,0,0,0,310,0,19,0,8,55,7,0,45,108,-2,"No"
197,1605,0,-1,2,1,3,-1,3,0,0,3,0,0,0,219,0,15,0,13,50,8,2,33,93,-2,"No"
0,465,0,-1,0,1,0,-1,1,0,0,1,0,0,0,66,0,3,0,0,17,3,0,5,25,-2,"No"
2,1014,1,-1,0,1,2,-1,3,0,2,3,0,0,0,146,0,10,0,5,14,4,0,35,53,-2,"No"
24,1131,1,-1,0,1,0,-1,5,0,0,3,0,0,0,176,0,8,0,1,23,4,2,22,52,-2,"No"
0,550,0,-1,0,0,0,-1,3,0,1,3,0,0,0,151,0,8,0,1,11,2,1,24,38,-2,"No"
0,421,0,-1,0,1,1,-1,2,0,0,1,0,0,0,72,0,1,0,0,11,2,1,14,28,-2,"No"
0,1070,0,-1,1,1,1,-1,3,0,1,2,0,0,0,147,0,6,0,4,32,4,1,24,61,-2,"No"
257,1568,0,-1,3,1,1,-1,4,0,0,4,0,0,0,215,0,9,0,5,53,7,3,29,92,-2,"No"
0,253,0,-1,0,1,0,-1,1,0,0,0,0,0,0,46,0,4,0,2,9,1,0,5,15,-2,"No"
289,3130,0,-1,1,3,5,-1,7,0,2,7,0,0,0,467,0,22,0,19,127,6,0,42,175,-2,"No"
0,82,0,-1,0,1,0,-1,1,0,0,0,0,0,0,14,0,0,0,0,5,0,0,3,8,-2,"No"
2,1411,2,-1,1,1,0,-1,5,0,2,4,0,0,0,249,0,16,0,2,31,4,3,46,85,-2,"No"
-2,-2,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-2,0,8,0,27,0,0,0,0,0,-2,"No"
0,444,0,-1,0,0,1,-1,3,0,0,1,0,0,0,97,0,5,0,1,15,1,0,15,31,-2,"No"
0,54,0,-1,0,0,0,-1,1,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,4,-2,"No"
12,728,0,-1,0,1,1,-1,2,0,1,2,0,0,0,101,0,7,0,1,25,4,2,9,40,-2,"No"
57,15363,0,-1,34,1,9,-1,35,0,29,34,0,0,0,3029,0,175,0,81,406,55,36,372,870,-2,"No"
5,412,0,-1,0,1,1,-1,1,0,0,1,0,0,0,78,0,5,0,1,15,2,1,5,23,-2,"No"
0,244,0,-1,0,1,0,-1,1,0,0,1,0,0,0,42,0,2,0,0,0,0,0,16,16,-2,"No"
205,13727,10,-1,13,7,19,-1,17,0,7,17,0,0,0,1906,0,124,0,46,291,19,1,432,744,-2,"No"
0,519,0,-1,0,1,1,-1,3,0,0,2,0,0,0,111,0,3,0,0,17,2,1,16,36,-2,"No"
0,439,0,-1,0,1,0,-1,1,0,0,1,0,0,0,68,0,1,0,0,14,1,0,2,18,-2,"No"
1,3826,4,-1,8,2,1,-1,7,0,1,7,0,0,0,654,0,42,0,13,75,11,4,97,187,-2,"No"
3,872,0,-1,1,1,1,-1,2,0,0,1,0,0,0,118,0,4,0,1,24,6,0,21,51,-2,"No"
0,448,1,-1,0,1,1,-1,1,0,0,1,0,0,0,59,0,4,0,0,0,0,0,27,27,-2,"No"
0,105,0,-1,0,1,0,-1,1,0,0,0,0,0,0,12,0,1,0,0,8,0,0,0,8,-2,"No"
0,185,0,-1,0,1,0,-1,1,0,0,0,0,0,0,23,0,1,0,0,11,1,1,0,13,-2,"No"
2,878,0,-1,0,1,1,-1,3,0,1,2,0,0,0,165,0,8,0,0,22,3,1,33,59,-2,"No"
0,1335,1,-1,0,1,1,-1,4,0,1,2,0,0,0,224,0,18,0,8,26,4,2,36,69,-2,"No"
0,406,0,-1,0,1,0,-1,2,0,0,0,0,0,0,51,0,3,0,1,10,2,0,17,29,-2,"No"
48,1620,0,-1,2,3,1,-1,4,0,1,4,0,0,0,249,0,13,0,8,63,8,1,36,109,-2,"No"
0,79,0,-1,0,1,0,-1,1,0,0,0,0,0,0,13,0,2,0,0,4,1,0,3,8,-2,"No"
0,445,0,-1,0,1,1,-1,2,0,0,2,0,0,0,82,0,4,0,1,16,1,1,15,33,-2,"No"
99,475,0,-1,0,1,0,-1,1,0,0,1,0,0,0,86,0,0,0,0,17,2,1,4,24,-2,"No"
0,582,0,-1,1,1,0,-1,3,0,0,0,0,0,0,75,0,6,0,1,15,2,1,21,39,-2,"No"
0,471,0,-1,0,1,1,-1,2,0,0,1,0,0,0,87,0,6,0,0,14,2,1,21,38,-2,"No"
9,1015,3,-1,2,1,1,-1,1,0,1,1,0,0,0,183,0,10,0,2,0,0,0,49,49,-2,"No"
0,1147,1,-1,1,1,1,-1,3,0,0,3,0,0,0,192,0,9,0,2,27,2,0,37,66,-2,"No"
1,300,0,-1,0,1,0,-1,1,0,0,0,0,0,0,46,0,3,0,0,13,2,0,1,16,-2,"No"
63,3642,2,-1,3,1,1,-1,6,0,2,7,0,0,0,523,0,21,0,15,110,13,0,63,186,-2,"No"
6,1140,0,-1,2,1,0,-1,2,0,0,2,0,0,0,166,0,9,0,6,24,3,1,30,59,-2,"No"
10,509,0,-1,0,1,2,-1,2,0,0,2,0,0,0,80,0,8,0,3,22,3,0,13,38,-2,"No"
37,3672,3,-1,4,3,1,-1,6,0,5,6,0,0,0,396,0,34,0,15,81,13,1,105,200,-2,"No"
0,398,0,-1,0,1,0,-1,3,0,0,1,0,0,0,92,0,4,0,0,14,2,1,14,31,-2,"No"
24,317,0,-1,0,1,0,-1,1,0,0,1,0,0,0,64,0,2,0,1,10,1,0,5,16,-2,"No"
0,126,0,-1,0,1,0,-1,1,0,0,0,0,0,0,33,0,1,0,0,5,1,0,3,9,-2,"No"
0,3088,2,-1,2,2,2,-1,8,0,3,7,0,0,0,516,0,0,0,3,54,9,10,89,162,-2,"No"
0,1287,1,-1,0,1,0,-1,6,0,0,4,0,0,0,146,0,6,0,3,33,4,2,36,75,-2,"No"
9,192,0,-1,0,1,0,-1,1,0,0,0,0,0,0,33,0,2,0,1,9,1,0,3,13,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
1,277,0,-1,0,1,0,-1,1,0,0,0,0,0,0,47,0,1,0,0,12,1,1,4,18,-2,"No"
20,3521,10,-1,6,2,2,-1,2,0,4,3,0,0,0,511,0,24,0,8,0,0,0,173,173,-2,"No"
94,6602,23,-1,9,2,2,-1,3,0,12,4,0,0,0,949,0,48,0,6,0,0,0,272,272,-2,"No"
227,2414,0,-1,3,1,6,-1,6,0,2,6,0,0,0,476,0,23,0,26,99,0,0,44,143,-2,"No"
0,1001,1,-1,0,1,1,-1,3,0,0,3,0,0,0,216,0,11,0,3,24,4,2,32,62,-2,"No"
0,1618,1,-1,2,2,3,-1,4,0,0,3,0,0,0,263,0,21,0,2,46,2,0,44,92,-2,"No"
0,217,0,-1,0,1,0,-1,1,0,0,0,0,0,0,27,0,4,0,0,8,1,0,3,13,-2,"No"
4,1009,1,-1,2,1,0,-1,3,0,1,2,0,0,0,141,0,9,0,3,24,2,1,34,61,-2,"No"
3,1443,1,-1,0,1,1,-1,6,0,1,4,0,0,0,245,0,13,0,3,33,4,2,31,70,-2,"No"
0,626,0,-1,1,1,0,-1,3,0,1,1,0,0,0,147,0,1,0,0,11,2,1,22,36,-2,"No"
-2,-2,0,-1,0,0,0,-1,0,0,5,0,0,0,0,-2,0,0,0,23,0,0,0,0,0,-2,"No"
0,557,0,-1,0,1,0,-1,3,0,0,2,0,0,0,84,0,3,0,0,18,1,0,26,45,-2,"No"
138,4181,0,-1,6,1,1,-1,6,0,0,6,0,0,0,649,0,38,0,9,102,9,0,82,193,-2,"No"
0,1021,1,-1,0,1,1,-1,3,0,0,3,0,0,0,231,0,10,0,3,22,3,1,46,72,-2,"No"
0,458,0,-1,0,0,1,-1,3,0,0,1,0,0,0,78,0,6,0,0,18,2,3,11,34,-2,"No"
0,120,0,-1,0,1,0,-1,1,0,0,0,0,0,0,38,0,0,0,0,7,1,0,3,11,-2,"No"
68,585,0,-1,1,2,1,-1,1,0,0,0,0,0,0,75,0,2,0,3,23,3,2,5,34,-2,"No"
8,1754,5,-1,4,1,1,-1,1,0,2,1,0,0,0,296,0,13,0,2,0,0,0,77,77,-2,"No"
68,698,0,-1,0,1,1,-1,1,0,0,2,0,0,0,103,0,5,0,1,30,4,3,6,43,-2,"No"
440,3990,3,-1,5,4,9,-1,9,0,15,10,0,0,0,864,0,69,0,31,125,7,10,142,285,-2,"No"
797,18008,16,-1,24,5,19,-1,20,0,45,21,0,0,0,2587,0,202,0,80,350,31,1,512,895,-2,"No"
0,500,0,-1,0,1,1,-1,3,0,0,2,0,0,0,71,0,6,0,1,15,2,1,17,35,-2,"No"
1,1746,2,-1,1,1,1,-1,4,0,0,5,0,0,0,307,0,10,0,0,34,6,4,47,91,-2,"No"
0,68,0,-1,0,1,0,-1,2,0,0,0,0,0,0,21,0,1,0,0,7,0,0,0,7,-2,"No"
0,58,0,-1,0,0,0,-1,1,0,4,1,0,0,0,-1,0,13,0,14,0,0,0,5,5,-2,"No"
6,420,0,-1,0,1,0,-1,1,0,0,1,0,0,0,81,0,3,0,3,15,3,1,5,24,-2,"No"
0,389,1,-1,0,1,0,-1,1,0,0,1,0,0,0,77,0,1,0,1,0,0,0,21,21,-2,"No"
2,633,1,-1,0,1,1,-1,3,0,0,2,0,0,0,154,0,8,0,2,16,3,0,18,37,-2,"No"
894,3528,0,-1,5,4,2,-1,8,0,1,8,0,0,0,568,0,42,0,35,109,9,0,76,194,-2,"No"
0,959,0,-1,1,0,2,-1,3,0,0,2,0,0,0,247,0,1,0,0,18,4,3,22,47,-2,"No"
1,422,0,-1,0,1,0,-1,3,0,1,0,0,0,0,84,0,1,0,1,10,2,3,17,32,-2,"No"
224,2130,6,-1,3,2,2,-1,1,0,2,1,0,0,0,252,0,16,0,14,0,0,0,99,99,-2,"No"
2,1852,2,-1,2,1,1,-1,4,0,1,3,0,0,0,318,0,14,0,6,29,6,3,62,101,-2,"No"
-2,-2,0,-1,1,0,0,-1,1,0,7,1,0,0,0,-2,0,34,0,28,0,0,0,0,0,-2,"No"
48,2138,0,-1,2,2,5,-1,5,0,0,5,0,0,0,306,0,22,0,7,83,6,1,37,127,-2,"No"
1,316,0,-1,0,0,0,-1,1,0,0,1,0,0,0,58,0,2,0,0,17,2,0,0,19,-2,"No"
0,232,0,-1,0,1,0,-1,1,0,1,1,0,0,0,30,0,2,0,0,9,1,0,3,13,-2,"No"
0,361,0,-1,0,1,0,-1,2,0,1,1,0,0,0,79,0,6,0,0,9,2,0,13,24,-2,"No"
0,113,0,-1,0,1,0,-1,1,0,0,0,0,0,0,37,0,2,0,0,6,1,0,0,7,-2,"No"
0,473,0,-1,0,1,1,-1,3,0,0,2,0,0,0,82,0,5,0,1,13,2,1,18,34,-2,"No"
138,4044,12,-1,2,2,3,-1,1,0,8,2,0,0,0,488,0,26,0,11,0,0,0,210,210,-2,"No"
1,1079,1,-1,1,1,2,-1,2,0,1,3,0,0,0,113,0,1,0,0,24,4,1,38,67,-2,"No"
0,514,0,-1,0,1,1,-1,2,0,0,1,0,0,0,110,0,6,0,1,14,2,1,16,33,-2,"No"
0,409,0,-1,0,1,0,-1,2,0,0,2,0,0,0,88,0,4,0,0,12,2,0,15,29,-2,"No"
0,1166,3,-1,1,0,1,-1,1,0,3,0,0,0,0,126,0,8,0,4,0,0,0,65,65,-2,"No"
0,775,0,-1,1,1,0,-1,2,0,0,2,0,0,0,184,0,6,0,3,28,4,0,14,46,-2,"No"
0,813,0,-1,0,1,1,-1,2,0,1,2,0,0,0,135,0,6,0,3,25,4,0,15,44,-2,"No"
2,2763,3,-1,2,1,1,-1,4,0,0,4,0,0,0,364,0,23,0,9,48,10,2,80,140,-2,"No"
410,4245,4,-1,5,5,5,-1,6,0,4,5,0,0,0,656,0,47,0,17,97,9,1,113,221,-2,"No"
6797,17046,8,-1,20,4,9,-1,28,0,13,12,0,0,0,2371,0,169,0,73,353,32,26,406,818,-2,"No"
0,384,0,-1,0,1,1,-1,2,0,0,1,0,0,0,55,0,4,0,0,13,2,1,16,32,-2,"No"
0,625,1,-1,0,1,0,-1,4,0,0,1,0,0,0,100,0,7,0,1,17,1,0,17,35,-2,"No"
0,188,1,-1,0,0,0,-1,1,0,0,0,0,0,0,59,0,4,0,0,0,0,0,12,12,-2,"No"
184,1325,0,-1,2,1,0,-1,3,0,0,3,0,0,0,222,0,12,0,6,31,2,1,25,59,-2,"No"
956,4112,2,-1,2,2,7,-1,8,0,0,7,0,0,0,648,0,32,0,27,148,10,13,52,223,-2,"No"
2,1965,1,-1,1,1,0,-1,4,0,0,4,0,0,0,447,0,21,0,2,38,6,0,38,82,-2,"No"
0,182,0,-1,0,1,0,-1,1,0,0,0,0,0,0,40,0,2,0,0,11,1,0,4,16,-2,"No"
537,29127,28,-1,23,6,33,-1,32,0,18,32,0,0,0,3549,0,258,0,178,630,41,0,888,1559,-2,"No"
51,904,0,-1,2,0,2,-1,2,0,0,2,0,0,0,124,0,7,0,4,35,3,0,27,65,-2,"No"
0,413,0,-1,0,1,0,-1,3,0,0,2,0,0,0,76,0,4,0,2,14,2,1,15,32,-2,"No"
0,532,1,-1,0,1,0,-1,3,0,0,2,0,0,0,104,0,4,0,1,11,2,0,19,33,-2,"No"
65,1113,0,-1,1,1,1,-1,3,0,0,3,0,0,0,190,0,14,0,6,36,3,0,24,63,-2,"No"
2,1479,0,-1,1,2,3,-1,4,0,1,4,0,0,0,264,0,11,0,10,49,3,0,28,81,-2,"No"
0,546,0,-1,1,1,1,-1,3,0,0,2,0,0,0,119,0,9,0,0,16,1,0,23,40,-2,"No"
65,1592,2,-1,3,1,2,-1,5,0,1,4,0,0,0,269,0,13,0,9,35,1,1,58,96,-2,"No"
1,686,0,-1,0,1,1,-1,2,0,0,2,0,0,0,101,0,2,0,0,16,2,1,19,39,-2,"No"
456,13647,14,-1,15,4,20,-1,20,0,5,19,0,0,0,2232,0,153,0,112,309,21,0,418,749,-2,"No"
1323,6761,0,-1,2,4,8,-1,12,0,0,12,0,0,0,1070,0,58,0,50,224,17,6,169,418,-2,"No"
0,1055,0,-1,0,1,1,-1,4,0,0,3,0,0,0,255,0,14,0,2,21,4,2,29,56,-2,"No"
1,1398,0,-1,1,1,0,-1,2,0,0,2,0,0,0,354,0,19,0,7,30,6,2,26,64,-2,"No"
114,3447,4,-1,2,2,1,-1,7,0,3,6,0,0,0,667,0,35,0,5,69,13,4,91,177,-2,"No"
1,296,0,-1,1,1,1,-1,3,0,0,0,0,0,0,50,0,0,0,0,8,1,0,14,23,-2,"No"
5,1419,1,-1,1,1,1,-1,3,0,1,4,0,0,0,211,0,2,0,2,28,5,1,49,83,-2,"No"
0,168,0,-1,0,1,0,-1,1,0,0,0,0,0,0,47,0,2,0,0,7,1,0,3,11,-2,"No"
0,319,0,-1,0,1,1,-1,1,0,1,1,0,0,0,82,0,3,0,0,13,2,0,5,20,-2,"No"
89,3702,0,-1,2,3,6,-1,6,0,0,7,0,0,0,541,0,55,0,27,132,9,0,96,238,-2,"No"
1,1535,2,-1,2,2,2,-1,4,0,1,4,0,0,0,239,0,0,0,1,27,5,1,52,86,-2,"No"
0,692,1,-1,0,1,1,-1,2,0,0,2,0,0,0,130,0,11,0,1,17,2,2,25,46,-2,"No"
0,396,1,-1,0,1,1,-1,2,0,0,2,0,0,0,73,0,3,0,0,9,2,0,15,26,-2,"No"
41,355,0,-1,1,1,0,-1,2,0,0,1,0,0,0,61,0,3,0,3,14,0,1,7,23,-2,"No"
46,1708,1,-1,2,1,1,-1,5,0,1,4,0,0,0,243,0,15,0,3,33,6,1,56,96,-2,"No"
-2,-2,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-2,0,15,0,39,0,0,0,0,0,-2,"No"
3,2049,0,-1,3,1,5,-1,5,0,1,5,0,0,0,339,0,23,0,19,63,6,0,82,152,-2,"No"
0,699,0,-1,1,1,2,-1,3,0,0,2,0,0,0,98,0,4,0,1,20,3,0,16,39,-2,"No"
0,902,0,-1,0,1,1,-1,2,0,0,2,0,0,0,126,0,4,0,2,27,5,1,17,50,-2,"No"
1,482,0,-1,0,0,1,-1,4,0,1,2,0,0,0,138,0,4,0,1,14,2,0,19,35,-2,"No"
148,1294,0,-1,0,1,3,-1,4,0,3,3,0,0,0,161,0,11,0,9,39,4,2,26,71,-2,"No"
0,875,0,-1,0,1,0,-1,3,0,0,3,0,0,0,193,0,11,0,3,24,4,3,13,44,-2,"No"
-2,-2,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-2,0,15,0,22,0,0,0,0,0,-2,"No"
661,7130,0,-1,10,4,5,-1,4,0,4,6,0,0,0,1219,0,52,0,43,246,25,1,141,414,-2,"No"
0,349,0,-1,0,0,0,-1,1,0,1,1,0,0,0,68,0,5,0,0,16,3,0,0,19,-2,"No"
0,208,1,-1,0,1,1,-1,1,0,0,1,0,0,0,51,0,2,0,0,0,0,0,12,12,-2,"No"
422,6303,7,-1,7,3,10,-1,11,0,5,12,0,0,0,972,0,66,0,46,121,12,9,170,312,-2,"No"
94,1050,0,-1,1,2,2,-1,4,0,1,3,0,0,0,201,0,12,0,4,31,3,1,21,56,-2,"No"
0,682,0,-1,0,0,0,-1,3,0,2,2,0,0,0,138,0,9,0,1,12,2,0,22,36,-2,"No"
464,2849,0,-1,4,3,0,-1,7,0,0,6,0,0,0,583,0,29,0,19,93,12,4,31,140,-2,"No"
80,2698,8,-1,2,2,1,-1,1,0,2,1,0,0,0,418,0,15,0,4,0,0,0,125,125,-2,"No"
153,4794,5,-1,4,3,3,-1,8,0,3,8,0,0,0,723,0,25,0,5,138,9,0,117,265,-2,"No"
1,1192,1,-1,3,1,1,-1,3,0,0,3,0,0,0,233,0,13,0,4,22,5,0,35,63,-2,"No"
0,121,0,-1,0,0,0,-1,1,0,4,0,0,0,0,-1,0,34,0,39,1,0,0,0,1,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,91,-1,0,-1,-1,-1,-1,-1,-1,-1,"No"
0,113,1,0,0,1,1,0,2,0,0,3,0,0,0,76,0,0,0,0,2,0,0,26,29,1,"No"
0,833,2,0,0,1,1,0,6,0,0,4,0,0,0,479,0,0,0,1,0,0,0,66,70,4,"No"
-1,0,0,41,0,0,0,0,1,0,3,0,0,0,0,-1,0,3,0,3,4,0,8,8,23,3,"No"
0,859,1,15,0,2,0,2,3,0,8,4,0,0,0,158,0,24,0,1,30,3,0,27,60,0,"No"
-1,0,0,2,1,0,0,0,1,0,2,0,0,0,0,-1,0,3,0,0,0,0,0,13,13,0,"No"
-2,-2,0,5,0,0,0,0,0,0,2,0,0,0,0,-2,0,0,0,2,1,0,3,3,9,2,"No"
0,443,0,12,0,2,0,0,1,0,3,1,0,0,0,49,0,0,0,0,13,2,2,5,22,0,"No"
0,90,0,4,0,2,0,0,1,0,1,1,0,0,0,15,0,0,0,0,6,1,0,0,8,1,"No"
0,187,0,4,0,0,0,0,1,0,2,2,0,0,0,28,0,2,0,0,7,2,0,0,9,0,"No"
0,527,1,11,3,2,0,0,1,0,2,0,0,0,0,57,0,3,0,0,18,3,0,15,36,0,"No"
0,167,0,1,0,0,0,0,1,0,0,2,0,0,0,24,0,0,0,1,11,1,0,3,15,0,"No"
0,127,0,1,1,1,0,0,1,0,1,1,0,0,0,49,0,1,0,0,0,0,0,7,7,0,"No"
0,321,0,6,1,1,0,0,1,0,2,1,0,0,0,48,0,3,0,1,9,1,0,7,17,0,"No"
77,414,0,8,0,1,1,0,1,0,2,1,0,0,0,53,0,14,0,1,15,3,0,4,23,1,"No"
0,233,0,2,0,2,0,0,1,0,1,1,0,0,0,18,0,6,0,1,12,2,0,0,14,0,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,0,-1,0,-1,-1,-1,-1,-1,-1,-1,"No"
1,300,1,0,0,1,0,0,1,0,2,1,0,0,0,7,0,0,0,0,0,0,0,20,20,0,"No"
0,105,1,5,1,1,0,0,1,0,2,1,0,0,0,34,0,0,0,0,0,0,0,8,8,0,"No"
5,148,0,0,0,0,0,0,1,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,"No"
0,344,1,0,0,1,1,0,1,0,0,7,0,0,0,314,0,0,0,18,25,4,10,33,72,0,"No"
0,649,1,5,0,0,1,1,1,0,3,4,0,0,0,54,0,8,0,0,18,2,0,20,40,0,"No"
0,437,0,4,0,1,0,0,1,0,2,2,0,0,0,31,0,7,0,0,15,4,0,5,24,0,"No"
0,250,0,0,1,1,0,0,1,0,4,0,0,0,0,32,0,7,0,0,4,0,0,7,11,0,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
98,6778,18,90,0,6,4,10,9,0,42,18,0,0,0,990,0,208,0,12,187,16,3,171,388,11,"No"
0,237,0,3,0,0,0,0,1,0,1,3,0,0,0,22,0,3,0,0,2,0,0,10,12,0,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
29,253,1,2,0,1,0,0,1,0,2,0,0,0,0,41,0,7,0,3,15,5,0,0,20,0,"No"
-1,0,1,9,1,1,0,0,1,0,4,0,0,0,0,-1,0,6,0,0,0,0,0,15,15,0,"No"
-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,11,11,0,"No"
0,219,0,4,1,1,0,0,1,0,3,1,0,0,0,23,0,1,0,0,14,2,0,0,16,0,"No"
4,537,2,7,0,0,1,2,1,0,4,2,0,0,0,101,0,1,0,3,17,1,0,20,39,1,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,0,-1,0,-1,-1,-1,-1,-1,-1,-1,"No"
0,296,1,17,7,0,0,0,1,0,10,3,0,0,0,1,0,3,0,2,0,0,0,34,34,0,"No"
0,624,0,3,0,1,1,0,1,0,2,2,0,0,0,41,0,1,0,0,23,3,0,4,30,0,"No"
0,124,0,3,1,0,0,1,1,0,1,1,0,0,0,31,0,2,0,0,6,1,0,2,9,0,"No"
2,325,1,0,0,1,0,0,1,0,1,2,0,0,0,21,0,0,0,0,4,0,0,12,17,1,"No"
0,315,1,9,1,0,0,0,1,0,2,2,0,0,0,26,0,3,0,0,7,1,0,8,17,1,"No"
0,135,0,0,0,1,0,0,1,0,0,1,0,0,0,8,0,1,0,0,0,0,0,12,12,0,"No"
1,331,0,7,0,3,0,0,1,0,2,1,0,0,0,13,0,8,0,1,15,2,0,0,17,0,"No"
12,221,0,3,0,1,0,0,1,0,1,0,0,0,0,40,0,5,0,0,12,2,0,0,14,0,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,0,-1,0,-1,-1,-1,-1,-1,-1,-1,"No"
0,381,0,5,0,0,0,0,1,0,2,2,0,0,0,30,0,3,0,0,17,4,0,3,24,0,"No"
0,553,0,11,0,1,0,0,1,0,3,2,0,0,0,31,0,6,0,0,27,4,0,2,33,0,"No"
0,316,0,0,0,0,0,0,1,0,3,1,0,0,0,14,0,4,0,0,11,2,0,0,14,1,"No"
45,204,0,2,0,0,0,0,1,0,2,1,0,0,0,17,0,2,0,0,8,2,0,0,10,0,"No"
0,148,0,0,0,1,0,0,1,0,1,0,0,0,0,8,0,1,0,0,8,0,0,0,8,0,"No"
0,129,0,1,1,0,0,0,1,0,1,0,0,0,0,45,0,1,0,0,0,0,0,7,7,0,"No"
0,338,0,6,0,2,0,0,1,0,0,0,0,0,0,30,0,6,0,0,15,4,0,0,19,0,"No"
5,212,0,1,0,2,0,0,1,0,2,2,0,0,0,20,0,3,0,0,0,0,0,14,14,0,"No"
0,38,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,4,4,0,"No"
14,1155,3,4,0,3,2,3,3,0,6,3,0,0,0,136,0,40,0,1,33,5,0,31,69,0,"No"
4,87,0,3,1,0,0,0,1,0,1,0,0,0,0,12,0,0,0,0,6,0,0,0,6,0,"No"
8,164,1,2,0,2,0,0,1,0,1,1,0,0,0,20,0,0,0,0,0,0,0,9,9,0,"No"
0,420,0,8,1,1,0,0,1,0,1,1,0,0,0,33,0,6,0,0,24,1,0,0,25,0,"No"
0,343,0,10,11,1,0,0,1,0,2,2,0,0,0,72,0,0,0,0,0,0,0,28,28,0,"No"
0,95,0,3,0,2,0,0,1,0,1,0,0,0,0,7,0,1,0,0,4,1,0,1,6,0,"No"
19,476,0,4,0,2,0,0,1,0,1,1,0,0,0,36,0,5,0,0,19,3,0,0,22,0,"No"
0,182,0,0,0,2,0,0,1,0,2,2,0,0,0,13,0,2,0,0,4,0,0,7,11,0,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,0,-1,0,-1,-1,-1,-1,-1,-1,-1,"No"
